,Unnamed: 0,ItemID,Sentiment,SentimentText
1665,1665,1666,0, David Tennant is dating again. I thought he was saving himself for me. When will I meet some tall dark Scotsman to romance me?
1666,1666,1667,0," Dear all, had to restore my computer and I have lost everything. Show delayed until I can get things back together."
1667,1667,1668,0, def feelin a way. Jus found out a guy my lil brother grew up wit died. Niggas shot him at a party. 19 n gone.. Smh.. Stop the violence
1668,1668,1669,0," demi is going on tour, taylor is going tour, miley is going on tour, &amp; jonas brothers are going on tour, with the guy i think i &lt;3. : ..."
1669,1669,1670,1, Demi lovato is comming to london so is miley YAY! you lot will see me there trustttt mee still want to know what time itunes gig starts
1670,1670,1671,0," dentist later, I'm hoping it's my teeth plates and nothing as NASTY as last time..."
1671,1671,1672,1," designing away for #f3s - homepage, match stats, league tables, private games and more - previews coming soon (:"
1672,1672,1673,0, did God give up on us?!
1673,1673,1674,0, did I miss the hov track. smh I see mad twits about the hov shit.
1674,1674,1675,0, did you guys hear about the airplane crash? Scary.
1675,1675,1676,0, Didn't bring connector for camera on trip...saving new photos will have to wait another week...
1676,1676,1677,0, Didnt calld Dad
1677,1677,1678,0, Didn't do so well on the job today. Made $78. But I learned some valuable skills at the field manager meeting today!
1678,1678,1679,0, didn't get an award but i did get recognized by all the seniors. They said that they are going to watch the plays because of me 
1679,1679,1680,0, didn't get my halo-halo but instead have an udon soup to go.
1680,1680,1681,0," didn't get to meet bachmann, but her young texan intern filled my quest for crazy..."
1681,1681,1682,0, didnt sticth today cos was reading on wattpad LOL
1682,1682,1683,0, did't have proper food from morning on...  Liquid diet... Citrus in breakfast &amp; apple shake in lunch... missing home food
1683,1683,1684,0, i just want my compositions back. i was going to work on a waltz/lullaby. stupid gremlins.
1684,1684,1685,0," I just woke up but I wanna go back to sleep, someone keep me up lol."
1685,1685,1686,0, I keep getting errors on iPhone and it saves okay online but I see nothing
1686,1686,1687,0, I know I know
1687,1687,1688,0, i know it could've been a lot worse. But a broken ankle is still enough to worry me.
1688,1688,1689,0, I like the emo boy in hollyoaks /sad
1689,1689,1690,0, I look like a freakshow!! The beautician waxed my eyebrows into oblivion!!
1690,1690,1691,0, i look so beautiful today lol(in my dreams) and yet there is nobody around who wants to do anything 
1691,1691,1692,0, i lost my 021 charger last night 
1692,1692,1693,0, i lost my book while i was sleeping. who does that?!
1693,1693,1694,0, I lost two kids at Youth Group tonight. No joke.
1694,1694,1695,1, I love Dirk and his 44 points from tonight. Now if he could only realize he was meant to be with me..
1695,1695,1696,0," I love him, and now, we're not even friends&lt;\3"
1696,1696,1697,1, i love my friends. And cant wait for church tomorrow!!!!!! Im up. Up. Up. Right now. This happens frequently.
1697,1697,1698,1, i love my momma &lt;3
1698,1698,1699,1, i LOVE shortsTack! (Especially Shaun!!hehe) But(bradie &amp;andy r gorgeous too!!!
1699,1699,1700,1, I love talking to you. Even if its simple words.
1700,1700,1701,1, I love the download fest.
1701,1701,1702,1,"=- I love you, what do you say?"
1702,1702,1703,1, i loved the new calf
1703,1703,1704,0, I make nonsense jokes that make pain to others....
1704,1704,1705,0," i may have diabites i cant spell it but yeah , fuck !! ttoally scared now , my body if fucked , soo fuckign annoying !!"
1705,1705,1706,0," I may not get to keep my engagement ring.. may have to switch it... not fair, bc I want THAT ring.. oh well. ily Sparkle Puff."
1706,1706,1707,0, i miss bby V....want to see her NOW!
1707,1707,1708,0, I miss Direct TV...I could be watching the Cake Boss now or already watched it...
1708,1708,1709,0, i miss guild wars... i still haven't touched the most recent one. it's just sitting on my desk. skylar alanine will get some action soon
1709,1709,1710,1, I miss kelli. But I'm glad she's having fun  fun saturday night  goodnight. I miss jeffy.
1710,1710,1711,0, i miss my boys....
1711,1711,1712,0, I miss my brycey alreadt... oside bound.
1712,1712,1713,0, I miss my cell phone 
1713,1713,1714,0, I miss my friends
1714,1714,1715,0, i miss my leddy boo...
1715,1715,1716,0, i miss the days when i was the starfish to his sponge
1716,1716,1717,0, I miss us! Miss the old times with the guyz 
1717,1717,1718,0, I miss you.Where are you? D:
1718,1718,1719,0, I need a hug
1719,1719,1720,0, I need a money
1720,1720,1721,0, I need a new Ipod!! This freaking thing won't Sync anymore!!! Anywho......Hoping the Magics make a run for the W!!!
1721,1721,1722,0," I NEED A PHONE....MISSIN DA CRACKBERRY RITE NOW, SOMEBODY HELP ME PLEASE!!"
1722,1722,1723,0," i need followers-If you want Satellite TV on your pc, check this site  See http://bit.ly/SuSvGu"
1723,1723,1724,0, I need ktv!
1724,1724,1725,0, I need my car fixed
1725,1725,1726,0, I need someone to comfort me
1726,1726,1727,0," I need study a lot, tommorow 2 tests: in music and physics, oh, and also art homework! Hmm... I think, that I will make optical illusion!"
1727,1727,1728,0, I need you more than you need me...and this hurts Paige.
1728,1728,1729,0, i neva knew gettin an internship was this unpredictable
1729,1729,1730,0, did't have proper food from morning on... Liquid diet... Citrus in breakfast &amp; apple shake in lunch...
1730,1730,1731,0, Diego makes Tori sad that she FAILS ! Anti-depressant pills ftw. NOT!
1731,1731,1732,1, Disneyland was great! ... Got to go and pick up the kitties in a minute ... ?
1732,1732,1733,1, Dodgers are doing good today. ^3  6-0 Dodgers 2 outs
1733,1733,1734,0,- doesn`t have a phone. 
1734,1734,1735,0, Doing my Chem 16 Pre-lab. (
1735,1735,1736,1," done with benjamin button, what a beautiful movie. Sleeping, dreaming of my wife. Hopefully go over her house early tomorrow&lt;3"
1736,1736,1737,0, don't feel like cooking...
1737,1737,1738,0, dont get to see my boys tomorroww.im sad
1738,1738,1739,0," dont let me down, mighty tkt booking portal..."
1739,1739,1740,0,"- don't you hate it when you iPhone battery dies on you, and the nearest charge is 15 miles away "
1740,1740,1741,0, DOU GUYZ EVEN C ME HERE!?!?!?!?
1741,1741,1742,0," down, nite."
1742,1742,1743,1, dreams do come true.
1743,1743,1744,0, driving to school without justin texting me.. What a lonely morning
1744,1744,1745,0, dumb kyle i @him but doesnt have me on his updates
1745,1745,1746,1, eatin cereal
1746,1746,1747,1, eating food! hahaha
1747,1747,1748,1, eeep i love her. so glad she's around.... hannahh! you said you'd text you never didd!
1748,1748,1749,0, ehhh startin to think this is not for me
1749,1749,1750,0, Either my Video Card died or my DVI cord went down the drain...
1750,1750,1751,0, English tomorrow. *breaks down*
1751,1751,1752,0," english, bummer..."
1752,1752,1753,1, enjoying my last days of summer &gt;sigh&lt;
1753,1753,1754,0, equals sad. In case you were wondering.
1754,1754,1755,1,"-- err y am i still awake ? my birthday is june 24th woo hoo  , than BET awards june 28, than vegas july 2-5!"
1755,1755,1756,0, eurgh  silly sick. silly cold. silly tired. needs her stuff back!
1756,1756,1757,0, even the hoff can't bandaid the scar left by diversity winning and not the father son dancey team.
1757,1757,1758,0, Every boy...Ive never met anyone as cold as them  Well some boys
1758,1758,1759,0," every number, bbm pin, and text message is gone from my phone...its empty. I'm about to cry...smh http://myloc.me/5dMB"
1759,1759,1760,0, Everybody Hates Vinde.
1760,1760,1761,0, everyone from home is going to the beach today &amp; I'm stuck in philly
1761,1761,1762,0, everyone hates canada! No @Mileycyrus and no @mitchelmusso who wants to road trip to fargo to see @mitchelmusso cause i sure am!
1762,1762,1763,0, everyones going on holiday and im left on my loansome for like the 5 year in a row :'( tis crap to be soo skint stuck in shitty scotland
1763,1763,1764,0, exams how i hate exams in the summer ! its not fun not at all !! BEACH i miss you !&lt;3
1764,1764,1765,1,- excited for toms shopping ! 
1765,1765,1766,1, faster faster show on 16th in Brunswick
1766,1766,1767,0, fed up and upset. i need some good nosh down me and a cuddle from a lovely boy with messy hair please. i need a night out too..
1767,1767,1768,1, Feddy won! Woop woop! Must compose myself now in preparation pour le finale d'Apprentice later. WAY too much excitement for one day!
1768,1768,1769,0, feeling a little under the weather today.
1769,1769,1770,1, Feels like a giggly school girl!
1770,1770,1771,0, Fifa ticketing just times out. Seems like my 2010 ticket chances are getting less and less...
1771,1771,1772,0," film not on till 7:45, will have to hold out for 2 hours, i'll fix some tea and then go to pops for an hour"
1772,1772,1773,0, damn it.
1773,1773,1774,0,- damn watchin Spidey Man 3  ::tears:: it touched my soul lol
1774,1774,1775,0, damn wendy's commerical got that damn song in my head.
1775,1775,1776,1, damn you mobbing deep
1776,1776,1777,0," Damn, I missed Kindergarden Cop on showtime, I'll have to catch the replay later. &lt;3 that movie"
1777,1777,1778,0," damn, Kayley doesn't get to meet Robin."
1778,1778,1779,0, Damn. This kinda sucks more than i thought it would. Probably not gonna sleep.
1779,1779,1780,0, damn...I miss you...
1780,1780,1781,1, dance flick was hilariouss!!!
1781,1781,1782,0," dancin todayyy , dont wanna , and its lush weather in flippin wales, and im spending it inside :'("
1782,1782,1783,0,- dark angel is so cool. its unfair. i'm gonna go cut myself now 
1783,1783,1784,0, David must be hospitalized for five days end of July (palatine tonsils).
1784,1784,1785,1, dear driay LOL emo kid god this so brings back merions ha year 6
1785,1785,1786,0, dear GOD...
1786,1786,1787,0, Delivery from Aussie Farmers didn't work. The pity of living in a big apartment complex. Wished I had a house to use their services.
1787,1787,1788,1, Design with humor. Escape key on the run!-- http://ow.ly/3dfT
1788,1788,1789,1," despite my last tweet, I'm having a fantasticly sunny day (="
1789,1789,1790,0, destiney is out. though megan is still my favourite
1790,1790,1791,0, Detroit won the first game with a score of 3-1. Red Wings lead series 1-0. ! 
1791,1791,1792,0," devistated, You'll forever be in my heart Joshua. Shine on soldier. I can't believe this."
1792,1792,1793,0, did not win my w and y tix...i am determined... excited for tonight yardhouse with my favesss... ONE WEEK!!!!!!
1793,1793,1794,0, dident die from the tornado ohh well lolâ¥
1794,1794,1795,0, didn't realize this was happing. sighed and it went all over. so much angst that i sigh blood. http://tinyurl.com/kt2fm4
1795,1795,1796,0, dis aint gud a heatstroke! 
1796,1796,1797,0, disappointed the Cavs...
1797,1797,1798,1, discussing the importance of ed westwick &amp; chace crawford with mia.
1798,1798,1799,1, disneyland fireworks!
1799,1799,1800,1,"=- do you want love or do you want fame, are you in the game? -Lady GaGa  such addictive beats!Getting ready to avoid wasting the day"
1800,1800,1801,0, does any1 know wut time its sposed to rain?
1801,1801,1802,0, Does anyone know how to treat a bug bite on a dog?
1802,1802,1803,0, does neone know what is the exact procedure of getting a DS 2019 issued ..and whether it costs for a summer intern ?
1803,1803,1804,0, doesn't have contacts on &amp; can't see ='(
1804,1804,1805,0, Doesn't know what to eat! What would you eat on very sensitive stomach after being sick?
1805,1805,1806,1, don't ask... and if u do you will regret it alot
1806,1806,1807,0, don't feel good
1807,1807,1808,0, dont go i got luv for my 100th follower lol @rashagirl28
1808,1808,1809,0, Don't hope. You'll be disappointed
1809,1809,1810,0, dont know how im goin to go on. i cannot sleep. i keep thinking of her... 
1810,1810,1811,0, don't know why I bother
1811,1811,1812,0, don't make fun of a concerned friend!
1812,1812,1813,0, don't wanna think about cheating  my bf is going to Vegas this weekend. I decided not to go! 
1813,1813,1814,0,-- don't want to do all the housework tonight! 
1814,1814,1815,1, Dream house!
1815,1815,1816,0," Dropping my mom off at the airport, then distracting myself from being sad with museum hopping in LA!"
1816,1816,1817,0, Dt exam tomo .... Doing revsion now  !
1817,1817,1818,0," i never get direct messages.. must not be exciting, hm? xD"
1818,1818,1819,0, i no feels good today
1819,1819,1820,1, I now remember why Ms. Janet Jackson is in my top 3.
1820,1820,1821,0, I only wanted him to wish me happy birthday.. So much for remembering. Its called facebook these days.
1821,1821,1822,1, i oove you. bahaa
1822,1822,1823,0,=- I posted too early. San Jose Just scored
1823,1823,1824,1, I really hope Peter Facinelli wins his bet......
1824,1824,1825,0, I really wanna go home. I HATE working late!
1825,1825,1826,0, i really wish i could have kept that kitten.... someone just picked it up. It will have a good home with no mean cat hissing at it 
1826,1826,1827,0, i sat on my chocolate truffles.... so much for saving them for to night *tear
1827,1827,1828,0, i see how it is
1828,1828,1829,0, i should have picked that dog up! Oh no  someone go on the freeway off near bob hope and rescue the cute black dog
1829,1829,1830,0," I Shouldn't Have Came! Its Not The Same Without My Best Friend @TootsiiePop ...  I'm 4Real Y'all, I Miss My Sista.! I'm Bouta Cry "
1830,1830,1831,0, I shouldn't miss you. &gt;_&lt;
1831,1831,1832,0, I slept for maybe an hour or two...even though i tried so hard to fall asleep cause i need my rest.
1832,1832,1833,0, i so don't like going to the dentist
1833,1833,1834,0," I Still Cant Find My Phone , And I Cant Call It , Cause Its Dead"
1834,1834,1835,0, i swear to cheese &amp; crackers @songzyuuup is in Detroit like every 2 months &amp; i NEVER get to see him!  i swear this blows monkeyballs!
1835,1835,1836,0, i think i gain another 4kg
1836,1836,1837,0, i think i need a drink
1837,1837,1838,0, i think im going to bed now... sooo tired! nitey nite!
1838,1838,1839,1," i think its a good day, bang bang, dirty rich"
1839,1839,1840,1, I think its work time
1840,1840,1841,0, I think my friend has swine flu... FOR REAL  he's in the hospital.
1841,1841,1842,0, i think my trachea is infected again.
1842,1842,1843,0, i thnk ima cry i feel rlly bad
1843,1843,1844,0, i thought i made some progress... Nope
1844,1844,1845,0, i totally know how you feel
1845,1845,1846,1, i wanna be like you (Demi)
1846,1846,1847,0, i wanna crawl in a ball..
1847,1847,1848,0, i wanna vote for Miley Cyrus and I cant!! I wanna live in the united states now!!
1848,1848,1849,0, i wanna watch the new ep but of course it's ppv..put it on the pay members page too..please matt!!!
1849,1849,1850,0, I want all my friends back. (via @Mikejones37) as do I.  Happy for you mike.
1850,1850,1851,0, I want an unltimate maing room... free astros. XD
1851,1851,1852,0, i want baja california starbursts for some odd reason. :/
1852,1852,1853,0, i want iphone OS 3.0...how much longer must i wait? :] me eating french toast. Yum yum yum
1853,1853,1854,0, I want my Casanova &amp; Clopin.
1854,1854,1855,0, i want summer love! PLEASE LORDDD lol. im so patheticcc.
1855,1855,1856,0," I want the ham sandwich now, but diannaaaa is making me play pokemon."
1856,1856,1857,0, i want to b happy n content. tell me hw. - http://tweet.sg
1857,1857,1858,0, I want to but i can't 
1858,1858,1859,0," i want to enter in my old my space , but i forget the password"
1859,1859,1860,0, i want to get away!
1860,1860,1861,0, i want to get out of sm riiight now. it is draining my soul
1861,1861,1862,0, i want to go home get in bed. eat soup. watch friends season 5. all day. i feel like crap
1862,1862,1863,1, I want to go to the Teen Choice Awards!
1863,1863,1864,0, I want to move so fucking bad. I hate it here. I wish I never bought concert tickets because now I can't move as soon as I want.
1864,1864,1865,0, dude bringing up memories now
1865,1865,1866,0, Eden missed a turn and then drifted. It was so damn scary. ((
1866,1866,1867,0, ehhh bad day
1867,1867,1868,1," elaina and sarah are over, watching movies and what not"
1868,1868,1869,0, electricity is out.
1869,1869,1870,0, Eliminated Me (KQs) SB x (AKo) CO-1 with a king in the flop.
1870,1870,1871,0," em chï¿½n cï¿½i trï¿½nh ?? English c?a th?ng AR47 quï¿½, v?y mï¿½ nï¿½ c? ng?i s?a em hoï¿½i huhu"
1871,1871,1872,0, Empty Nest...literally @ my fiancee's.  I hope they're still around. They were SO CUTE &amp; I miss them!
1872,1872,1873,0, England what the hell :'( :'( #cricket # T20
1873,1873,1874,0, enough said.
1874,1874,1875,0,- eShoot canceled... It's storming and raining in Tampa!  
1875,1875,1876,0, europe cruise mite be cancelled; there was a fire that happened on our ship..... My summer is officialy ruined. 
1876,1876,1877,0, even Poirot is not making my head feel better.
1877,1877,1878,0, even worse than I thought 
1878,1878,1879,0," Ever since my brother got married, I feel so alone at home. Even though we seldom communicate but he's presence at home is enough."
1879,1879,1880,0, everybody has jobs. I am going to be the only one without money.
1880,1880,1881,0," everybody that has my number and my BBM my phone is not working so will be getting a new phone on thursday.. THIS SUCKS, i love you yall"
1881,1881,1882,0, everyone deserves to be forgiven.
1882,1882,1883,1, everyone have an AWESOME wknd! yay for sunshine!
1883,1883,1884,0, everyones just set to &quot;Away&quot; on msn.. nobody to talk to :\
1884,1884,1885,1, Everything went as planned!!! Now I have many many many new souvenirs from #Herschel and #Planck 
1885,1885,1886,1, everythings so fucking chilled atm  loving life right this minute. ooo dj am and trvs ayeeeeeeee i think sooo  FIX YOUR FACE 14 FTW.
1886,1886,1887,0, exams suck
1887,1887,1888,0, Exams!!!
1888,1888,1889,1, excellent morning! trying to take in the fact that theres only 1 more week left of school &quot;/
1889,1889,1890,1, Excited about purchasing my new MacBook Pro - should be here in a few days
1890,1890,1891,1, Excited. Dont think i will sleep tonight!
1891,1891,1892,0, failed my psychology class last semester. I don't know if i want to go back in the fall now. Wow that's depressing and whats even more
1892,1892,1893,1," fallen leaves, fallen leaves on the ground "
1893,1893,1894,0, fantastic..it's probably cause of the messaging last night/morning..
1894,1894,1895,0, Farm Town isn't connecting for me. And I have crops that need to be harvested. #fb
1895,1895,1896,0, Farrah Fawcett has passed away 
1896,1896,1897,0, Farrah Fawcett... one less charlie's angel but one more angel for god
1897,1897,1898,1, FBI: Terrorist Attack On Golden Gate Bridge May Have Been Green-Screened http://bit.ly/hdexD (via @TheOnion)
1898,1898,1899,0, fcked thing up for good no 
1899,1899,1900,0," feel like crying. fucking bitch stealing my family, i want them back."
1900,1900,1901,0," Feel like shit. Choked on something last night &amp; now throat &amp; chest ache &amp; headache. Chicken noodle soup, sandwich, chips, then bed."
1901,1901,1902,0," Feel sorry for him, he's kidless on father's day."
1902,1902,1903,0, feeling sad that rapidshare.com acct has bn expired... #fb
1903,1903,1904,0, feeling very down this friday morning... i hate when i have time to think... i just get myself down /sigh
1904,1904,1905,1,- Figuredd out how to edit profilee  .. &amp; Levi youu dont need to do a 200 Calorie diet :S
1905,1905,1906,1, Final Destination 4 has a release date!! August 1st!!!!
1906,1906,1907,1, finally a good mood 
1907,1907,1908,1, finally got my FMC tickets in the mail!!!!!!!!! yeeeeeeeeeeee
1908,1908,1909,1, finally linked my fone 2 twitter
1909,1909,1910,1, Finally! I finished a new item in my striped colorful knitted line! Want to see it? =&gt;&gt; http://bit.ly/UZtpT
1910,1910,1911,0, finally!! lol but  piccckkk mee uppp!!!
1911,1911,1912,0, Find it yet?
1912,1912,1913,0, fine. I should be anyway. see you at the 4th quarter.
1913,1913,1914,1, fingers crossed another enjoyable night cause of someoneeeee
1914,1914,1915,1,- finishing up my midterm project for web publishing class &amp; waiting to go over zachs house. 
1915,1915,1916,0," Finn fell of the balcony, seems ok, but will know better in a few hours"
1916,1916,1917,0,=-- First uni exam tomorrow
1917,1917,1918,0, Fix my puter... Its taking a dump.
1918,1918,1919,1, flordia- and @stellarkartband- where do u send in the pictures of the shrits? saw ur update on facebook 
1919,1919,1920,0, Flower died.
1920,1920,1921,1, follow me
1921,1921,1922,1, Follow me on Twitter!  http://bit.ly/P1I1h
1922,1922,1923,0, food poisoning ?
1923,1923,1924,0, for once cant i be number one
1924,1924,1925,0, FORÃA MEADD ! http://meadd.com/adrianoshevchenko/15425876
1925,1925,1926,0," forgot about my spanish essay. hopefully, i finish before 3 AM."
1926,1926,1927,1, Found a place to buy Secret Agent Sam. Now where to get it for free...
1927,1927,1928,0, Free Movie was sold out...wtf?
1928,1928,1929,1,- FRIDAY! i've caught a cold. How rubbish is that? At least i've got the whole weekend to spend in bed. 
1929,1929,1930,1," Friday!!! Plus, woke up naturally, no nasty alarm. The world is so much nicer when the sun wakes you up instead of some radio dj "
1930,1930,1931,0, Friend's emailed me a list of signs you're middle aged woman and I relate to 90%... incl. forgetfulness ...so I am now becoming my Mum
1931,1931,1932,0," from NCAVP's report: 2008, with 29 total murders, has the highest number of deaths since 1999, and an increase of 28% from 2007"
1932,1932,1933,0, from seeing all my koreans buisnesses failing.
1933,1933,1934,0, fuck it
1934,1934,1935,0, fuck overtime!
1935,1935,1936,0," fuck that, Dev is clearly superior."
1936,1936,1937,0, fuckin ugh...
1937,1937,1938,0, fxcking tired and sooo cold
1938,1938,1939,0, gdocs letting me down. Not saving and not sharing. One more go.
1939,1939,1940,0, get better friend. It sucks not to be able to taste. So sorry
1940,1940,1941,1, Getting close to 2K followers!  I feel a chocolate party coming on! You are all invited 
1941,1941,1942,0,- Getting 'er done.. 16 hrs of work behind me. Not sure how many left in front 
1942,1942,1943,1, Getting ideas for my room revamp! 
1943,1943,1944,1," getting ready for school. after i print out this song, fancy, i know."
1944,1944,1945,0, getting ready for work ....  def should have stayed in last night 
1945,1945,1946,1,=- getting ready to go on A date
1946,1946,1947,0, gettn meds for my baby. he's got a stuffy nose and now a cough. his 1st time getting sick
1947,1947,1948,0,- Gig was awesome! Am exahausted and so dont want to revise  Boo Hoo!
1948,1948,1949,0, girls are so mean now a days damn
1949,1949,1950,0, Git version of Gnome Shell broke Compiz. Still get nice clutter effects though.
1950,1950,1951,1, glad I could help...or not depending on how much $ you spend ;)
1951,1951,1952,1, glade you liked it i'll be over in a few minutes
1952,1952,1953,0, i want to shop!! - http://tweet.sg
1953,1953,1954,0," I want to take pieces of the past and bring them to the present.Things Would Change.A life without you,That wouldn't be the same.. ?"
1954,1954,1955,0, I wanted Taj to win
1955,1955,1956,0, I wanted the cavs to win it all! Defense wins the game Cavs.... I don't like loosing and I know this is alot of pressure on Bron.
1956,1956,1957,0, i wasted more than a roll of film.
1957,1957,1958,0, i will txt you when i get back from oc. Maybe we can do something. Ill make you feel better. . Na mean. Lol jk
1958,1958,1959,0, i wish he knew how much i miss him...
1959,1959,1960,0, I wish I could play guitar..... my guitar I got a few christmas`s ago is collecting dust! I need to learn! haha
1960,1960,1961,0," I wish I lived far far away, in a fairytale land.... With lots of happiness and love... Ahhhh to daydream"
1961,1961,1962,0, i wish i was famous.
1962,1962,1963,0, I wish I were there.
1963,1963,1964,0, I WISH IT WAS SUMMER TIME.....
1964,1964,1965,0, I wish Mark was here
1965,1965,1966,0, i wish paramore won for best song... boo
1966,1966,1967,0, I wish this was easier!! 
1967,1967,1968,1, i woke up! Lol ~
1968,1968,1969,0,"-- I won't feel guilty and like I should be revising stuff after today, haha "
1969,1969,1970,0," I work the next 4 days, 8 hours each day. No fun."
1970,1970,1971,0, i... have to start... work... tomorrow......................
1971,1971,1972,1, icant stop smiling! Especially thinking of the time we ran to the train...
1972,1972,1973,0, idk why i 'm so sad  i need to somone right now 
1973,1973,1974,0,=- Ii cant beleivee the ppl that imm losinng
1974,1974,1975,0, i'll be leaving home tomorrow.
1975,1975,1976,0, ill deff be going up early on Tuesday will you? What time at?
1976,1976,1977,0, I'll get home like 5pm today it will be a long day no hangover just my body is drain out n my legs hurt ;-( I'm dehrydrated
1977,1977,1978,1, I'll get my son Tommi to visit at me tomorrow from Oulu. So nice )
1978,1978,1979,0, I'm a sad panda today. I want a slurpee damnit!
1979,1979,1980,0," I'm about to turn down a great job offer in LA. Raise, paid for accomodations, rental car, weekly expenses paid...I have my reasons."
1980,1980,1981,1, im almost done with this portrait. woo. hmm.. maybe i should draw andrew bisante with my new pastels !!
1981,1981,1982,1, I'm back online!
1982,1982,1983,1," im back, but now going offline seeya guys  have fun on twitterrr~  night lvoe ya."
1983,1983,1984,0, im being attacked by a moth!!  its scary stuff  haha!
1984,1984,1985,0, I'm being confused..
1985,1985,1986,0, i'm board :b and happy for tomorrow
1986,1986,1987,0, I'm Bored... Bored....Bored Again And Developing A Headache And I Want A Piece Of Carrot Cake mmm
1987,1987,1988,0, I'm boreddddd...rain rain go away.
1988,1988,1989,0," im buzzed and followed friends to punk ass bar, possibility of me getnin laid minimal "
1989,1989,1990,0," Im crushed, How could i have been so stupid?... ~!$@M@NTH@ !~"
1990,1990,1991,0, I'm depressed about the cavs loss now I'm checking out the Da Vinci Code for the first time!
1991,1991,1992,0, Im dying of thirst and I wish I was in a large body of water somewhere in Hawaii!! Anything with clear water actually!!!
1992,1992,1993,1, I'm exactly where I want to be. ))
1993,1993,1994,0," I'm exhausted. Having pasta soon, thank god."
1994,1994,1995,1, im followin demi she rocks
1995,1995,1996,0, I'm freaking out    ~ I got something to admit ~
1996,1996,1997,0, im fukin bored im goin on gs 4 a bit
1997,1997,1998,1, finally awake!!!!
1998,1998,1999,1,=- finally Catching the new episode of college hill.
1999,1999,2000,1, finally finished. now i can sleep peacefully!
